Plant_ID,Stack_ID,TS,Source_Type,Sector,PM2.5,SO2,NOx,AQI_Overall,Hour,DayOfWeek,PM25_lag_15m,PM25_lag_1h,PM25_lag_6h,PM25_lag_24h,PM25_roll_mean_6h,PM25_roll_std_6h,IsWeekend,HourSin,HourCos,Wind_Speed,Temp_C
LOC-BLR-01,A-01,2025-01-01 06:00:00,Ambient,City,132.5,125.5,41.3,310.5,6.0,Wednesday,273.8,499.8,,,160.66746031746032,108.20884620699825,False,1.0,6.123233995736766e-17,8.9,16.6
LOC-BLR-01,A-01,2025-01-01 06:15:00,Ambient,City,156.0,208.5,176.8,328.4,6.0,Wednesday,132.5,108.1,128.6,,161.809126984127,108.0001474735873,False,1.0,6.123233995736766e-17,8.9,16.6
LOC-BLR-01,A-01,2025-01-01 07:00:00,Ambient,City,273.8,275.7,267.0,500.0,7.0,Wednesday,156.0,0.3,273.8,,161.809126984127,108.0001474735873,False,0.9659258262890683,-0.25881904510252063,12.4,17.8
LOC-BLR-01,A-01,2025-01-01 07:15:00,Ambient,City,103.0,262.6,104.1,243.7,7.0,Wednesday,273.8,273.8,34.4,,164.6674603174603,105.35696645636041,False,0.9659258262890683,-0.25881904510252063,12.4,17.8
LOC-BLR-01,A-01,2025-01-01 07:30:00,Ambient,City,216.4,49.1,146.3,374.4,7.0,Wednesday,103.0,132.5,119.9,,168.68829365079367,105.41557481297667,False,0.9659258262890683,-0.25881904510252063,12.4,17.8
LOC-BLR-01,A-01,2025-01-01 07:45:00,Ambient,City,195.1,18.9,187.1,358.2,7.0,Wednesday,216.4,156.0,52.8,,174.6174603174603,102.57763967563767,False,0.9659258262890683,-0.25881904510252063,12.4,17.8
LOC-BLR-01,A-01,2025-01-01 08:00:00,Ambient,City,153.3,34.0,113.5,326.3,8.0,Wednesday,195.1,273.8,150.0,,174.75496031746033,102.54541321111445,False,0.8660254037844387,-0.4999999999999998,11.8,21.7
LOC-BLR-01,A-01,2025-01-01 08:15:00,Ambient,City,159.7,121.6,77.4,331.2,8.0,Wednesday,153.3,103.0,207.6,,172.759126984127,102.34429860427534,False,0.8660254037844387,-0.4999999999999998,11.8,21.7
LOC-BLR-01,A-01,2025-01-01 08:30:00,Ambient,City,163.2,122.5,31.9,333.8,8.0,Wednesday,159.7,216.4,158.9857142857143,,172.93472222222223,102.32325281000386,False,0.8660254037844387,-0.4999999999999998,11.8,21.7
LOC-BLR-01,A-01,2025-01-01 08:45:00,Ambient,City,260.9,161.7,80.3,500.0,8.0,Wednesday,163.2,195.1,261.4,,172.9138888888889,102.30450706523888,False,0.8660254037844387,-0.4999999999999998,11.8,21.7
LOC-BLR-01,A-01,2025-01-01 09:15:00,Ambient,City,110.8,73.6,99.8,269.5,9.0,Wednesday,260.9,153.3,82.8,,174.08055555555555,101.38772658985691,False,0.7071067811865476,-0.7071067811865475,11.1,23.2
LOC-BLR-01,A-01,2025-01-01 09:30:00,Ambient,City,102.2,141.3,200.7,241.1,9.0,Wednesday,110.8,159.7,188.3,,170.49305555555557,102.38112370325273,False,0.7071067811865476,-0.7071067811865475,11.1,23.2
LOC-BLR-01,A-01,2025-01-01 10:00:00,Ambient,City,85.9,171.8,95.9,186.4,10.0,Wednesday,102.2,163.2,174.63333333333335,,166.79583333333332,103.81722014808217,False,0.49999999999999994,-0.8660254037844387,11.2,24.0
LOC-BLR-01,A-01,2025-01-01 10:15:00,Ambient,City,153.1,79.6,181.2,326.2,10.0,Wednesday,85.9,260.9,14.8,,172.5583333333333,98.72716870537566,False,0.49999999999999994,-0.8660254037844387,11.2,24.0
LOC-BLR-01,A-01,2025-01-01 10:30:00,Ambient,City,0.3,203.2,121.7,142.2,10.0,Wednesday,153.1,110.8,147.3,,166.43333333333334,104.73918193247479,False,0.49999999999999994,-0.8660254037844387,11.2,24.0
LOC-BLR-01,A-01,2025-01-01 10:45:00,Ambient,City,32.1,185.2,118.3,138.9,10.0,Wednesday,0.3,102.2,232.6,,158.07916666666668,107.19937126343306,False,0.49999999999999994,-0.8660254037844387,11.2,24.0
LOC-BLR-01,A-01,2025-01-01 11:00:00,Ambient,City,140.5,176.2,192.65,316.5,11.0,Wednesday,32.1,85.9,271.0,,152.64166666666665,104.49829171337917,False,0.258819045102521,-0.9659258262890682,13.5,22.8
LOC-BLR-01,A-01,2025-01-01 11:15:00,Ambient,City,273.8,275.7,267.0,500.0,11.0,Wednesday,140.5,153.1,60.2,,161.54166666666666,105.37518442571582,False,0.258819045102521,-0.9659258262890682,13.5,22.8
LOC-BLR-01,A-01,2025-01-01 11:30:00,Ambient,City,227.24,78.0,152.3,382.7,11.0,Wednesday,273.8,0.3,143.9,,165.01416666666668,106.1389619859233,False,0.258819045102521,-0.9659258262890682,13.5,22.8
LOC-BLR-01,A-01,2025-01-01 11:45:00,Ambient,City,278.0,108.5,95.2,500.0,11.0,Wednesday,227.24,32.1,138.5,,170.82666666666668,108.41906950294332,False,0.258819045102521,-0.9659258262890682,13.5,22.8
LOC-BLR-01,A-01,2025-01-01 12:00:00,Ambient,City,51.9,107.3,256.4,276.6,12.0,Wednesday,278.0,140.5,499.8,,152.16416666666666,85.44490744316487,False,1.2246467991473532e-16,-1.0,12.6,24.5
LOC-BLR-01,A-01,2025-01-01 12:15:00,Ambient,City,98.3,186.1,231.9,252.3,12.0,Wednesday,51.9,273.8,108.1,,151.75583333333333,85.68771328475869,False,1.2246467991473532e-16,-1.0,12.6,24.5
LOC-BLR-01,A-01,2025-01-01 12:30:00,Ambient,City,41.0,186.1,0.8,136.0,12.0,Wednesday,98.3,227.24,0.3,,153.45166666666668,82.91792734603486,False,1.2246467991473532e-16,-1.0,12.6,24.5
LOC-BLR-01,A-01,2025-01-01 12:45:00,Ambient,City,57.8,135.4,0.8,119.3,12.0,Wednesday,41.0,278.0,273.8,,144.45166666666665,80.98720283593207,False,1.2246467991473532e-16,-1.0,12.6,24.5
LOC-BLR-01,A-01,2025-01-01 13:00:00,Ambient,City,39.56,54.5,14.8,68.7,13.0,Wednesday,57.8,51.9,132.5,,140.57916666666668,83.75814841173553,False,-0.2588190451025208,-0.9659258262890683,10.3,23.3
LOC-BLR-01,A-01,2025-01-01 13:15:00,Ambient,City,151.4,0.8,267.0,324.9,13.0,Wednesday,39.56,98.3,156.0,,140.3875,83.72658334540857,False,-0.2588190451025208,-0.9659258262890683,10.3,23.3
LOC-BLR-01,A-01,2025-01-01 13:30:00,Ambient,City,273.8,999.8,267.0,500.0,13.0,Wednesday,151.4,41.0,273.8,,140.38750000000002,83.72658334540857,False,-0.2588190451025208,-0.9659258262890683,10.3,23.3
LOC-BLR-01,A-01,2025-01-01 13:45:00,Ambient,City,37.4,152.2,130.6,151.0,13.0,Wednesday,273.8,57.8,103.0,,137.65416666666667,86.03905351472748,False,-0.2588190451025208,-0.9659258262890683,10.3,23.3
LOC-BLR-01,A-01,2025-01-01 14:00:00,Ambient,City,16.0,148.4,83.8,123.5,14.0,Wednesday,37.4,39.56,216.4,,129.30416666666667,87.77144746772555,False,-0.4999999999999997,-0.8660254037844388,8.1,22.9
LOC-BLR-01,A-01,2025-01-01 14:15:00,Ambient,City,137.9,14.8,47.9,314.6,14.0,Wednesday,16.0,151.4,195.1,,126.92083333333335,86.6769340921977,False,-0.4999999999999997,-0.8660254037844388,8.1,22.9
LOC-BLR-01,A-01,2025-01-01 14:30:00,Ambient,City,140.0,124.5,98.7,316.2,14.0,Wednesday,137.9,273.8,153.3,,126.36666666666667,86.54336046502762,False,-0.4999999999999997,-0.8660254037844388,8.1,22.9
LOC-BLR-01,A-01,2025-01-01 14:45:00,Ambient,City,140.0,34.8,267.0,316.2,14.0,Wednesday,140.0,37.4,159.7,,125.54583333333335,86.30655947244688,False,-0.4999999999999997,-0.8660254037844388,8.1,22.9
LOC-BLR-01,A-01,2025-01-01 15:00:00,Ambient,City,61.760000000000005,214.96,267.0,287.1,15.0,Wednesday,140.0,16.0,163.2,,121.31916666666666,86.86445062212765,False,-0.7071067811865471,-0.7071067811865479,11.5,24.5
LOC-BLR-01,A-01,2025-01-01 15:15:00,Ambient,City,73.2,231.6,81.4,151.0,15.0,Wednesday,61.760000000000005,137.9,260.9,,113.49833333333335,82.06827187942584,False,-0.7071067811865471,-0.7071067811865479,11.5,24.5
LOC-BLR-01,A-01,2025-01-01 15:30:00,Ambient,City,44.7,69.6,137.3,157.7,15.0,Wednesday,73.2,140.0,110.8,,110.74416666666667,83.26320445831196,False,-0.7071067811865471,-0.7071067811865479,11.5,24.5
LOC-BLR-01,A-01,2025-01-01 15:45:00,Ambient,City,273.8,275.7,267.0,500.0,15.0,Wednesday,44.7,140.0,102.2,,117.89416666666666,89.62258303898469,False,-0.7071067811865471,-0.7071067811865479,11.5,24.5
LOC-BLR-01,A-01,2025-01-01 16:00:00,Ambient,City,130.74,102.6,127.6,309.1,16.0,Wednesday,273.8,61.760000000000005,85.9,,119.7625,89.39370239709766,False,-0.8660254037844385,-0.5000000000000004,7.0,20.8
LOC-BLR-01,A-01,2025-01-01 16:15:00,Ambient,City,273.8,275.7,267.0,500.0,16.0,Wednesday,130.74,73.2,153.1,,124.79166666666667,94.59467875771531,False,-0.8660254037844385,-0.5000000000000004,7.0,20.8
LOC-BLR-01,A-01,2025-01-01 16:30:00,Ambient,City,169.1,123.9,14.8,338.3,16.0,Wednesday,273.8,44.7,0.3,,131.82500000000002,91.14855323328908,False,-0.8660254037844385,-0.5000000000000004,7.0,20.8
LOC-BLR-01,A-01,2025-01-01 16:45:00,Ambient,City,117.7,97.3,128.2,292.4,16.0,Wednesday,169.1,273.8,32.1,,135.39166666666668,88.71902024720056,False,-0.8660254037844385,-0.5000000000000004,7.0,20.8
LOC-BLR-01,A-01,2025-01-01 17:00:00,Ambient,City,142.5,115.2,136.9,318.1,17.0,Wednesday,117.7,130.74,140.5,,135.475,88.72496619377745,False,-0.9659258262890683,-0.25881904510252063,4.3,21.3
LOC-BLR-01,A-01,2025-01-01 17:15:00,Ambient,City,110.4,249.3,169.425,268.2,17.0,Wednesday,142.5,273.8,273.8,,128.66666666666666,83.78056735703488,False,-0.9659258262890683,-0.25881904510252063,4.3,21.3
LOC-BLR-01,A-01,2025-01-01 17:30:00,Ambient,City,145.4,96.3,26.8,320.3,17.0,Wednesday,110.4,169.1,227.24,,125.25666666666667,81.22043214057312,False,-0.9659258262890683,-0.25881904510252063,4.3,21.3
LOC-BLR-01,A-01,2025-01-01 17:45:00,Ambient,City,116.5,27.6,35.4,288.4,17.0,Wednesday,145.4,117.7,278.0,,118.52749999999999,74.42090655594495,False,-0.9659258262890683,-0.25881904510252063,4.3,21.3
LOC-BLR-01,A-01,2025-01-01 18:00:00,Ambient,City,273.8,275.7,267.0,500.0,18.0,Wednesday,116.5,142.5,51.9,,127.77333333333335,79.40088591481813,False,-1.0,-1.8369701987210297e-16,5.5,19.1
LOC-BLR-01,A-01,2025-01-01 18:15:00,Ambient,City,223.3,198.4,17.9,379.7,18.0,Wednesday,273.8,110.4,98.3,,132.98166666666665,81.45661441457072,False,-1.0,-1.8369701987210297e-16,5.5,19.1
LOC-BLR-01,A-01,2025-01-01 18:30:00,Ambient,City,107.9,143.4,182.0,259.9,18.0,Wednesday,223.3,145.4,41.0,,135.76916666666668,79.28789588618154,False,-1.0,-1.8369701987210297e-16,5.5,19.1
LOC-BLR-01,A-01,2025-01-01 18:45:00,Ambient,City,171.4,168.2,0.8,340.1,18.0,Wednesday,107.9,116.5,57.8,,140.50250000000003,77.80795160270375,False,-1.0,-1.8369701987210297e-16,5.5,19.1
LOC-BLR-01,A-01,2025-01-01 19:00:00,Ambient,City,14.8,79.1,146.8,167.1,19.0,Wednesday,171.4,273.8,39.56,,139.47083333333333,79.35335525722718,False,-0.9659258262890684,0.2588190451025203,3.1,16.2
LOC-BLR-01,A-01,2025-01-01 19:15:00,Ambient,City,132.5,63.8,31.2,310.5,19.0,Wednesday,14.8,223.3,151.4,,138.68333333333337,79.32359935411874,False,-0.9659258262890684,0.2588190451025203,3.1,16.2
LOC-BLR-01,A-01,2025-01-01 19:30:00,Ambient,City,164.6,41.3,111.9,334.9,19.0,Wednesday,132.5,107.9,273.8,,134.13333333333335,74.20291466598553,False,-0.9659258262890684,0.2588190451025203,3.1,16.2
LOC-BLR-01,A-01,2025-01-01 19:45:00,Ambient,City,273.8,94.8,73.7,500.0,19.0,Wednesday,164.6,171.4,37.4,,143.98333333333332,76.45986970537102,False,-0.9659258262890684,0.2588190451025203,3.1,16.2
LOC-BLR-01,A-01,2025-01-01 20:15:00,Ambient,City,,221.7,171.8,191.9,20.0,Wednesday,273.8,14.8,16.0,,149.54782608695652,73.04067129511543,False,-0.8660254037844386,0.5000000000000001,3.4,15.5
LOC-BLR-01,A-01,2025-01-01 20:30:00,Ambient,City,82.0,101.8,32.4,173.5,20.0,Wednesday,,132.5,137.9,,147.11739130434782,74.36392339015121,False,-0.8660254037844386,0.5000000000000001,3.4,15.5
LOC-BLR-01,A-01,2025-01-01 20:45:00,Ambient,City,170.0,96.6,105.1,339.0,20.0,Wednesday,82.0,164.6,140.0,,148.4217391304348,74.49639232583823,False,-0.8660254037844386,0.5000000000000001,3.4,15.5
LOC-BLR-01,A-01,2025-01-01 21:00:00,Ambient,City,273.8,275.7,267.0,500.0,21.0,Wednesday,170.0,273.8,140.0,,154.2391304347826,78.90272779666705,False,-0.7071067811865477,0.7071067811865474,1.7,10.0
LOC-BLR-01,A-01,2025-01-01 21:15:00,Ambient,City,273.8,275.7,267.0,500.0,21.0,Wednesday,273.8,,61.760000000000005,,163.4582608695652,79.98627084763152,False,-0.7071067811865477,0.7071067811865474,1.7,10.0
LOC-BLR-01,A-01,2025-01-01 21:30:00,Ambient,City,139.3,208.8,67.3,315.6,21.0,Wednesday,273.8,82.0,73.2,,166.33217391304348,77.75216448062986,False,-0.7071067811865477,0.7071067811865474,1.7,10.0
LOC-BLR-01,A-01,2025-01-01 22:00:00,Ambient,City,89.1,57.7,164.3,197.0,22.0,Wednesday,139.3,170.0,44.7,,168.26260869565218,75.10099001994767,False,-0.5000000000000004,0.8660254037844384,1.6,10.3
LOC-BLR-01,A-01,2025-01-01 22:15:00,Ambient,City,112.8,204.2,93.7,276.2,22.0,Wednesday,89.1,273.8,273.8,,161.26260869565218,72.26669402714256,False,-0.5000000000000004,0.8660254037844384,1.6,10.3
LOC-BLR-01,A-01,2025-01-01 22:30:00,Ambient,City,202.0,123.22,76.0,363.4,22.0,Wednesday,112.8,273.8,130.74,,164.3608695652174,72.42600449066764,False,-0.5000000000000004,0.8660254037844384,1.6,10.3
LOC-BLR-01,A-01,2025-01-01 22:45:00,Ambient,City,137.0,103.8,90.58666666666666,313.9,22.0,Wednesday,202.0,139.3,273.8,,158.41304347826087,68.54315365551453,False,-0.5000000000000004,0.8660254037844384,1.6,10.3
LOC-BLR-01,A-01,2025-01-01 23:00:00,Ambient,City,220.7,116.3,97.0,377.7,23.0,Wednesday,137.0,89.1,169.1,,160.65652173913043,69.74280559890259,False,-0.25881904510252157,0.9659258262890681,0.5,12.5
LOC-BLR-01,A-01,2025-01-01 23:15:00,Ambient,City,74.8,0.8,67.9,149.7,23.0,Wednesday,220.7,112.8,117.7,,158.7913043478261,71.49550470956817,False,-0.25881904510252157,0.9659258262890681,0.5,12.5
LOC-BLR-01,A-01,2025-01-01 23:30:00,Ambient,City,84.4,0.8,189.5,210.3,23.0,Wednesday,74.8,202.0,142.5,,156.26521739130436,73.10554393040024,False,-0.25881904510252157,0.9659258262890681,0.5,12.5
LOC-BLR-01,A-01,2025-01-01 23:45:00,Ambient,City,83.1,179.6,14.8,177.2,23.0,Wednesday,84.4,137.0,110.4,,155.0782608695652,74.09894464051388,False,-0.25881904510252157,0.9659258262890681,0.5,12.5
LOC-BLR-01,A-01,2025-01-02 00:00:00,Ambient,City,99.1,216.1,154.7,230.8,0.0,Thursday,83.1,220.7,145.4,,153.06521739130434,74.99729454935903,False,0.0,1.0,1.8,12.1
LOC-BLR-01,A-01,2025-01-02 00:15:00,Ambient,City,107.2,60.2,0.8,257.6,0.0,Thursday,99.1,74.8,116.5,,152.66086956521738,75.22811212409187,False,0.0,1.0,1.8,12.1
LOC-BLR-01,A-01,2025-01-02 00:30:00,Ambient,City,499.8,275.7,54.03999999999999,500.0,0.0,Thursday,107.2,84.4,273.8,,162.48695652173913,101.82741774174853,False,0.0,1.0,1.8,12.1
LOC-BLR-01,A-01,2025-01-02 00:45:00,Ambient,City,112.9,135.9,88.2,276.5,0.0,Thursday,499.8,83.1,223.3,,157.68695652173915,101.43175629836419,False,0.0,1.0,1.8,12.1
LOC-BLR-01,A-01,2025-01-02 01:00:00,Ambient,City,138.3,161.6,181.6,314.9,1.0,Thursday,112.9,99.1,107.9,,159.0086956521739,100.95042848773699,False,0.25881904510252074,0.9659258262890683,3.4,12.6
LOC-BLR-01,A-01,2025-01-02 01:15:00,Ambient,City,76.0,181.2,129.2,153.6,1.0,Thursday,138.3,107.2,171.4,,154.86086956521737,102.3680869089156,False,0.25881904510252074,0.9659258262890683,3.4,12.6
LOC-BLR-01,A-01,2025-01-02 01:30:00,Ambient,City,179.53333333333333,275.7,267.0,346.3,1.0,Thursday,76.0,499.8,14.8,,162.02318840579713,97.78333317052366,False,0.25881904510252074,0.9659258262890683,3.4,12.6
LOC-BLR-01,A-01,2025-01-02 01:45:00,Ambient,City,194.0,0.8,150.4,357.3,1.0,Thursday,179.53333333333333,112.9,132.5,128.6,164.69710144927538,97.78018426890466,False,0.25881904510252074,0.9659258262890683,3.4,12.6
LOC-BLR-01,A-01,2025-01-02 02:00:00,Ambient,City,273.8,140.2,142.03333333333333,500.0,2.0,Thursday,194.0,138.3,164.6,273.8,169.4449275362319,100.39154890620742,False,0.49999999999999994,0.8660254037844387,4.4,13.5
LOC-BLR-01,A-01,2025-01-02 02:15:00,Ambient,City,68.4,131.4,153.7,173.9,2.0,Thursday,273.8,76.0,273.8,34.4,160.5144927536232,99.82074227580974,False,0.49999999999999994,0.8660254037844387,4.4,13.5
LOC-BLR-01,A-01,2025-01-02 02:30:00,Ambient,City,209.3,275.7,125.3,369.0,2.0,Thursday,68.4,179.53333333333333,,119.9,162.54722222222225,98.13319053070632,False,0.49999999999999994,0.8660254037844387,4.4,13.5
LOC-BLR-01,A-01,2025-01-02 02:45:00,Ambient,City,273.8,275.7,267.0,500.0,2.0,Thursday,209.3,194.0,82.0,52.8,170.5388888888889,99.09357782349727,False,0.49999999999999994,0.8660254037844387,4.4,13.5
LOC-BLR-01,A-01,2025-01-02 03:00:00,Ambient,City,182.9,189.9,144.2,348.9,3.0,Thursday,273.8,273.8,170.0,150.0,171.0763888888889,99.12550843808009,False,0.7071067811865476,0.7071067811865476,7.3,13.8
LOC-BLR-01,A-01,2025-01-02 03:15:00,Ambient,City,116.5,182.2,134.6,288.4,3.0,Thursday,182.9,68.4,273.8,207.6,164.5222222222222,97.22014446365017,False,0.7071067811865476,0.7071067811865476,7.3,13.8
LOC-BLR-01,A-01,2025-01-02 03:30:00,Ambient,City,186.3,233.34444444444443,70.0,351.5,3.0,Thursday,116.5,209.3,273.8,158.9857142857143,160.8763888888889,94.54790084154523,False,0.7071067811865476,0.7071067811865476,7.3,13.8
LOC-BLR-01,A-01,2025-01-02 03:45:00,Ambient,City,156.74444444444444,52.7,165.5,328.9,3.0,Thursday,186.3,273.8,139.3,261.4,161.60324074074074,94.44181107321423,False,0.7071067811865476,0.7071067811865476,7.3,13.8
LOC-BLR-01,A-01,2025-01-02 04:00:00,Ambient,City,136.2,19.2,0.8,313.3,4.0,Thursday,156.74444444444444,182.9,89.1,82.8,163.56574074074075,93.35277914038303,False,0.8660254037844386,0.5000000000000001,7.8,15.3
LOC-BLR-01,A-01,2025-01-02 04:15:00,Ambient,City,148.5,145.6,255.8,322.6,4.0,Thursday,136.2,116.5,112.8,188.3,165.05324074074073,92.79143606133555,False,0.8660254037844386,0.5000000000000001,7.8,15.3
LOC-BLR-01,A-01,2025-01-02 04:30:00,Ambient,City,45.5,139.3,92.5,120.5,4.0,Thursday,148.5,186.3,202.0,174.63333333333335,158.53240740740742,95.54037796082969,False,0.8660254037844386,0.5000000000000001,7.8,15.3
LOC-BLR-01,A-01,2025-01-02 04:45:00,Ambient,City,114.7,180.4,,282.5,4.0,Thursday,45.5,156.74444444444444,137.0,14.8,157.60324074074074,95.86677414048468,False,0.8660254037844386,0.5000000000000001,7.8,15.3
LOC-BLR-01,A-01,2025-01-02 05:00:00,Ambient,City,127.6,176.70000000000002,83.5,306.7,5.0,Thursday,114.7,136.2,220.7,147.3,153.72407407407408,95.08301312277223,False,0.9659258262890683,0.25881904510252074,10.9,16.0
LOC-BLR-01,A-01,2025-01-02 05:30:00,Ambient,City,158.9,53.0,89.0,330.6,5.0,Thursday,127.6,148.5,74.8,232.6,157.22824074074074,93.58581418135314,False,0.9659258262890683,0.25881904510252074,10.9,16.0
LOC-BLR-01,A-01,2025-01-02 05:45:00,Ambient,City,166.4,33.1,240.9,336.3,5.0,Thursday,158.9,45.5,84.4,271.0,160.6449074074074,92.29937302993693,False,0.9659258262890683,0.25881904510252074,10.9,16.0
LOC-BLR-01,A-01,2025-01-02 06:00:00,Ambient,City,157.3,34.6,116.8,329.4,6.0,Thursday,166.4,114.7,83.1,60.2,163.73657407407407,90.81983648808595,False,1.0,6.123233995736766e-17,10.3,17.7
LOC-BLR-01,A-01,2025-01-02 06:15:00,Ambient,City,47.7,161.9,,128.0,6.0,Thursday,157.3,127.6,99.1,143.9,161.59490740740742,92.99043902274123,False,1.0,6.123233995736766e-17,10.3,17.7
LOC-BLR-01,A-01,2025-01-02 06:30:00,Ambient,City,149.4,171.3,,323.3,6.0,Thursday,47.7,158.9,107.2,138.5,163.35324074074074,92.31369213764216,False,1.0,6.123233995736766e-17,10.3,17.7
LOC-BLR-01,A-01,2025-01-02 06:45:00,Ambient,City,63.8,137.6,118.1,138.7,6.0,Thursday,149.4,166.4,499.8,499.8,145.18657407407406,60.71872701921362,False,1.0,6.123233995736766e-17,10.3,17.7
LOC-BLR-01,A-01,2025-01-02 07:00:00,Ambient,City,114.7,0.8,95.9,282.5,7.0,Thursday,63.8,157.3,112.9,108.1,145.26157407407408,60.67821075237094,False,0.9659258262890683,-0.25881904510252063,7.0,19.4
